Date,ratio,ma_60,ma_150
2017-02-02,0.8762762762762764,0.8763777133663488,0.8895478828460098
2017-02-03,0.8881539386650632,0.8762457522413317,0.8893098252288155
2017-02-05,0.8751705320600273,0.8760559421125831,0.88904369702754
2017-02-06,0.8373655913978495,0.875490395211431,0.8888002453562496
2017-02-08,0.9022988505747127,0.8754789581438952,0.8887747547002169
2017-02-10,0.8483184625943719,0.8747214835593117,0.8886963595535667
2017-02-11,0.851006711409396,0.8739568442525116,0.8884034883100865
2017-02-13,0.8598365807668134,0.8737283857123246,0.887846750892884
2017-02-14,0.8542746113989638,0.8733065622770565,0.887727830461835
2017-02-15,0.8690861957226182,0.8732775979815648,0.8876298365701942
2017-02-16,0.8692602040816327,0.8734108470359035,0.887560604357065
2017-02-17,0.8689043698543383,0.8735641166494504,0.8874800219191794
2017-02-21,0.8780487804878048,0.8738336738088063,0.8874896930553572
2017-02-22,0.8855384615384616,0.8741936186791655,0.8875376280370421
2017-02-23,0.8911729141475212,0.8746293226675136,0.887715436266484
2017-02-24,0.8848920863309353,0.8747071944360328,0.8877971920001083
2017-02-27,0.8971119133574007,0.8750504598791634,0.8879903923016119
2017-02-28,0.9014749262536873,0.8753718456363594,0.8881180848685383
2017-03-01,0.8756330894766461,0.8739187219139616,0.888052220458719
2017-03-02,0.8635525507068225,0.8720958836146638,0.8879727321163222
2017-03-03,0.8775384615384615,0.8717014644597633,0.8880005722238129
2017-03-04,0.8952193844138835,0.8717557908834118,0.888219260737355
2017-03-05,0.8802958977807667,0.8716764313253518,0.8872276934389195
2017-03-07,0.8897058823529411,0.8720705077981656,0.8865710096927698
2017-03-08,0.9003533568904594,0.8720223524492688,0.8863254069792407
2017-03-10,0.851313969571231,0.8712100372409064,0.8859725346605546
2017-03-11,0.8386225523295071,0.8704998715631115,0.8856845001354683
2017-03-13,0.8826060233558697,0.8705260961573891,0.8857085545058152
2017-03-14,0.8920731707317074,0.8706256964624373,0.8858903543472022
2017-03-15,0.8803471791692499,0.8706333449793177,0.8860029182833352
2017-03-16,0.8732572877059569,0.8705843691797817,0.8855594898863872
